Event,Ardn_time_ms,ADC,SiPM_mV,Deadtime_ms,Temp_C
1520,732104,179,30.55,8057,23.15
1521,732929,51,15.86,8062,23.15
1522,734904,327,59.28,8067,23.37
1523,734944,252,43.42,8073,23.37
1524,735789,71,19.06,8079,23.15
1525,736437,82,20.36,8085,23.15
1526,736884,62,17.75,8090,23.37
1527,737038,82,20.36,8096,23.05
1528,737091,327,59.28,8101,23.15
1529,737210,81,20.25,8107,23.15
1530,737247,51,15.86,8112,23.15
1531,737735,58,17.10,8117,23.15
1532,737821,62,17.75,8123,23.15
1533,737932,79,20.03,8129,23.15
1534,737972,473,126.29,8134,23.15
1535,738283,300,52.79,8140,23.15
1536,738424,103,22.23,8146,23.15
1537,738876,217,37.04,8151,23.37
1538,739786,85,20.67,8156,23.15
1539,740140,48,15.29,8161,23.15
1540,740352,61,17.60,8166,23.15
1541,740439,359,69.86,8172,23.15
1542,740719,51,15.86,8177,23.37
1543,741168,60,17.43,8182,23.15
1544,742460,259,44.69,8188,23.15
1545,742562,50,15.67,8194,23.15
1546,743839,56,16.76,8199,23.37
1547,744381,56,16.76,8205,23.15
1548,744894,192,32.67,8211,23.15
1549,745255,252,43.42,8216,23.15
1550,745695,56,16.76,8222,23.37
1551,746060,78,19.92,8228,23.15
1552,747538,127,24.18,8233,23.15
1553,747634,305,53.88,8239,23.15
1554,748116,135,24.92,8245,23.15
1555,748244,79,20.03,8251,23.15
1556,748921,216,36.85,8256,23.15
1557,750195,307,54.48,8261,23.15
1558,750389,287,50.23,8266,23.15
1559,751660,385,80.11,8272,23.15
1560,752001,69,18.79,8277,23.15
1561,752144,77,19.81,8283,23.15
1562,752604,63,17.91,8288,23.15
1563,752787,78,19.92,8294,23.15
1564,753750,56,16.76,8299,23.15
1565,755256,89,21.05,8305,23.15
1566,755435,127,24.18,8310,23.15
1567,756319,647,246.69,8316,23.15
1568,756708,140,25.42,8322,23.15
1569,756747,71,19.06,8328,23.15
1570,758371,184,31.36,8334,23.15
1571,758523,110,22.78,8339,23.15
1572,759323,83,20.46,8344,22.94
1573,760061,62,17.75,8350,23.15
1574,760195,97,21.75,8356,23.15
1575,761408,337,62.30,8361,23.15
1576,761723,62,17.75,8366,23.15
1577,762062,94,21.50,8372,23.37
1578,762307,66,18.36,8377,23.15
1579,762599,504,143.61,8383,23.15
1580,762651,238,40.82,8389,23.15
1581,763001,505,145.23,8395,23.15
1582,763281,83,20.46,8401,23.15
1583,764214,295,51.75,8406,23.15
1584,765265,110,22.78,8412,23.15
1585,765723,77,19.81,8417,23.15
1586,765785,192,32.67,8422,23.05
1587,766016,273,47.25,8427,23.15
1588,766063,63,17.91,8433,23.15
1589,766939,83,20.46,8439,23.15
1590,767207,115,23.18,8444,23.37
1591,768518,62,17.75,8450,23.05
1592,768834,110,22.78,8456,23.15
1593,769585,71,19.06,8461,23.15
1594,769771,97,21.75,8467,23.15
1595,771321,135,24.92,8472,23.15
1596,772707,241,41.39,8478,23.15
1597,772994,71,19.06,8484,23.15
1598,773572,364,71.71,8490,23.15
1599,774068,254,43.77,8495,23.15
1600,774266,62,17.75,8501,23.15
1601,774599,60,17.43,8507,23.15
1602,774767,71,19.06,8513,23.15
1603,775608,312,55.68,8519,23.15
1604,776823,467,121.56,8524,23.15
1605,777248,451,113.08,8530,23.15
1606,777458,435,104.92,8535,23.15
1607,778044,60,17.43,8540,23.15
1608,778333,101,22.08,8546,23.15
1609,778385,57,16.93,8551,23.15
1610,778839,54,16.41,8557,23.05
1611,779988,79,20.03,8562,23.15
1612,780207,96,21.67,8567,23.15
1613,780602,96,21.67,8572,23.05
1614,780616,359,69.86,8577,23.15
1615,780660,63,17.91,8582,22.94
1616,781330,255,43.96,8588,23.15
1617,781401,71,19.06,8593,23.15
1618,781883,57,16.93,8599,23.15
1619,781975,253,43.55,8605,23.15
1620,783354,50,15.67,8611,23.15
1621,784254,112,22.94,8616,23.15
1622,784401,94,21.50,8622,23.15
1623,784414,79,20.03,8627,23.15
1624,784441,117,23.34,8632,23.05
1625,784498,60,17.43,8638,23.05
1626,784521,120,23.58,8644,23.15
1627,784711,242,41.58,8650,23.15
1628,785324,62,17.75,8656,23.15
1629,786507,313,56.02,8662,23.15
1630,786683,63,17.91,8667,23.05
1631,786944,158,27.53,8673,23.05
1632,787481,51,15.86,8678,23.15
1633,787665,57,16.93,8683,23.15
1634,787919,51,15.86,8689,23.05
1635,788910,199,33.86,8694,23.15
1636,789323,76,19.69,8699,23.15
1637,790676,53,16.22,8704,23.15
1638,790874,120,23.58,8709,23.05
1639,790955,158,27.53,8715,23.15
1640,791124,57,16.93,8720,23.15
1641,791181,255,43.96,8726,23.15
1642,791515,113,23.02,8731,23.15
1643,792090,60,17.43,8737,23.15
1644,792176,198,33.69,8743,23.15
1645,792369,127,24.18,8748,23.15
1646,792887,103,22.23,8754,23.37
1647,793588,352,66.89,8759,23.15
1648,793669,71,19.06,8764,23.05
1649,794063,56,16.76,8770,23.05
1650,794522,99,21.91,8776,23.15
1651,794957,569,185.56,8781,23.15
1652,795285,110,22.78,8787,23.15
1653,795481,56,16.76,8792,23.15
1654,795709,181,30.87,8798,23.15
1655,796549,106,22.47,8803,23.15
1656,797982,99,21.91,8808,23.15
1657,798151,71,19.06,8813,23.15
1658,799027,398,85.63,8818,23.15
1659,799475,158,27.53,8823,23.15
1660,799708,67,18.51,8828,23.05
1661,799921,192,32.67,8834,23.15
1662,801453,51,15.86,8839,23.15
1663,802309,63,17.91,8844,23.15
1664,802592,147,26.19,8850,23.15
1665,803389,51,15.86,8856,23.15
1666,803865,79,20.03,8861,23.15
1667,803926,59,17.27,8866,23.15
1668,804229,537,162.17,8872,23.15
1669,805895,78,19.92,8878,23.15
1670,806529,217,37.04,8883,23.48
1671,806815,53,16.22,8888,23.15
1672,807855,234,40.06,8893,23.15
1673,808051,99,21.91,8899,23.37
1674,808367,240,41.21,8904,23.37
1675,809171,62,17.75,8910,23.15
1676,809322,192,32.67,8916,23.15
1677,810906,384,80.08,8921,23.15
1678,811274,159,27.66,8926,23.15
1679,812675,423,97.36,8931,23.15
1680,813177,62,17.75,8936,23.15
1681,813620,583,201.26,8942,23.37
1682,813874,67,18.51,8948,23.37
1683,814130,63,17.91,8954,23.37
1684,814454,323,58.48,8960,23.15
1685,815191,241,41.39,8966,23.15
1686,815689,113,23.02,8972,23.15
1687,815799,71,19.06,8978,23.37
1688,815815,103,22.23,8984,23.15
1689,815971,113,23.02,8989,23.15
1690,816261,63,17.91,8995,23.15
1691,816753,485,135.76,9001,23.37
1692,817341,71,19.06,9007,23.15
1693,817767,88,20.96,9013,23.15
1694,818382,70,18.93,9018,23.15
1695,819217,269,46.58,9024,23.15
1696,819469,63,17.91,9030,23.15
1697,819549,121,23.66,9036,23.37
1698,820218,63,17.91,9042,23.15
1699,821613,273,47.25,9048,23.15
1700,821997,357,68.97,9054,23.15
1701,822218,211,35.96,9059,23.48
1702,822578,79,20.03,9064,23.15
1703,823843,248,42.69,9069,23.37
1704,824089,166,28.62,9075,23.15
1705,824429,57,16.93,9081,23.48
1706,825627,108,22.63,9087,23.15
1707,825861,115,23.18,9092,23.15
1708,827003,112,22.94,9098,23.15
1709,827233,51,15.86,9104,23.15
1710,827398,291,50.97,9109,23.15
1711,827420,70,18.93,9115,23.37
1712,827664,89,21.05,9121,23.48
1713,827894,142,25.64,9126,23.48
1714,828066,50,15.67,9132,23.15
1715,828192,78,19.92,9137,23.15
1716,828289,57,16.93,9142,23.15
1717,828732,412,92.93,9148,23.37
1718,829532,280,48.67,9153,23.48
1719,830237,70,18.93,9159,23.37
1720,830438,79,20.03,9165,23.37
1721,832204,63,17.91,9170,23.37
1722,832764,108,22.63,9176,23.48
1723,833442,60,17.43,9181,23.37
1724,833551,549,171.58,9187,23.15
1725,833606,371,73.82,9193,23.69
1726,833873,332,61.17,9198,23.37
1727,833935,159,27.66,9204,23.48
1728,834134,103,22.23,9209,23.15
1729,834242,71,19.06,9214,23.15
1730,836268,101,22.08,9220,23.15
1731,836412,177,30.25,9225,23.69
1732,837243,83,20.46,9230,23.15
1733,837355,176,30.09,9235,23.37
1734,838108,62,17.75,9240,23.37
1735,838234,120,23.58,9246,23.37
1736,838580,51,15.86,9252,23.37
1737,839177,206,35.07,9257,23.15
1738,840284,57,16.93,9262,23.48
1739,840590,85,20.67,9268,23.37
1740,841483,77,19.81,9273,23.15
1741,842163,69,18.79,9278,23.15
1742,842347,98,21.83,9284,23.15
1743,843537,51,15.86,9289,23.48
1744,843959,49,15.48,9294,23.37
1745,845047,79,20.03,9299,23.58
1746,845285,79,20.03,9304,23.15
1747,845683,280,48.67,9309,23.37
1748,845869,76,19.69,9315,23.37
1749,846075,63,17.91,9320,23.69
1750,846419,63,17.91,9326,23.37
1751,848044,304,53.73,9332,23.37
1752,848164,305,53.88,9337,23.37
1753,848532,312,55.68,9343,23.37
1754,848548,71,19.06,9348,23.15
1755,848920,76,19.69,9354,23.15
1756,849664,103,22.23,9359,23.15
1757,849752,224,38.29,9364,23.15
1758,849902,364,71.71,9370,23.48
1759,850142,498,140.86,9375,23.15
1760,850340,63,17.91,9381,23.48
1761,850956,63,17.91,9387,23.48
1762,850978,56,16.76,9393,23.37
1763,851239,368,72.93,9399,23.15
1764,852107,61,17.60,9404,23.48
1765,853314,93,21.41,9410,23.37
1766,853557,78,19.92,9415,23.58
1767,854095,67,18.51,9420,23.15
1768,854171,359,69.86,9426,23.37
1769,855911,179,30.55,9431,23.37
1770,855920,60,17.43,9436,23.15
1771,856272,63,17.91,9442,23.48
1772,857536,248,42.69,9448,23.37
1773,858407,63,17.91,9454,23.15
1774,858765,60,17.43,9460,23.48
1775,858979,316,56.81,9466,23.37
1776,859371,71,19.06,9471,23.48
1777,859884,79,20.03,9477,23.37
1778,859911,67,18.51,9482,23.37
1779,861135,207,35.26,9488,23.15
1780,861329,302,53.30,9493,23.15
1781,861811,115,23.18,9498,23.37
1782,862573,476,129.76,9504,23.37
1783,862989,102,22.15,9510,23.58
1784,863032,89,21.05,9515,23.15
1785,863074,93,21.41,9520,23.15
1786,863201,76,19.69,9525,23.69
1787,863837,245,42.08,9530,23.48
1788,864712,243,41.74,9536,23.37
1789,864785,134,24.82,9542,23.15
1790,864983,462,120.87,9548,23.15
1791,865229,70,18.93,9554,23.15
1792,865661,211,35.96,9560,23.37
1793,866862,79,20.03,9565,23.37
1794,867730,113,23.02,9570,23.48
1795,868005,71,19.06,9576,23.15
1796,868739,610,202.52,9582,23.37
1797,868784,67,18.51,9588,23.15
1798,869194,51,15.86,9594,23.58
1799,869876,96,21.67,9599,23.37
1800,870718,240,41.21,9604,23.58
1801,871176,120,23.58,9610,23.15
1802,872235,79,20.03,9616,23.15
1803,872349,254,43.77,9621,23.15
1804,872537,84,20.57,9627,23.15
1805,873082,70,18.93,9632,23.48
1806,873602,60,17.43,9638,23.48
1807,874162,211,35.96,9644,23.37
1808,875226,63,17.91,9649,23.37
1809,875995,117,23.34,9655,23.15
1810,876987,78,19.92,9661,23.15
1811,877037,82,20.36,9666,23.37
1812,877426,60,17.43,9671,23.15
1813,878655,76,19.69,9677,23.15
1814,878732,71,19.06,9682,23.48
1815,879637,56,16.76,9688,23.26
1816,879873,71,19.06,9694,23.58
1817,880013,88,20.96,9700,23.69
1818,880385,243,41.74,9705,23.37
1819,881310,76,19.69,9711,23.48
1820,882859,253,43.55,9716,23.15
1821,883395,60,17.43,9722,23.15
1822,883563,149,26.42,9728,23.37
1823,883713,60,17.43,9734,23.15
1824,883833,139,25.32,9740,23.37
1825,885165,79,20.03,9746,23.69
1826,885174,56,16.76,9751,23.48
1827,885716,60,17.43,9757,23.69
1828,885857,268,46.26,9763,23.69
1829,887313,122,23.75,9769,23.48
1830,887702,92,21.32,9775,23.37
1831,887714,59,17.27,9780,23.58
1832,889687,63,17.91,9786,23.15
1833,890009,60,17.43,9792,23.37
1834,891821,88,20.96,9798,23.69
1835,892702,67,18.51,9803,23.15
1836,893018,50,15.67,9809,23.58
1837,893104,71,19.06,9814,23.15
1838,894154,300,52.79,9820,23.69
1839,894594,147,26.19,9826,23.15
1840,894969,217,37.04,9832,23.15
1841,895256,185,31.51,9837,23.37
1842,895518,76,19.69,9842,23.37
1843,896066,71,19.06,9847,23.80
